G_ID,GDAY_DS,T_ID,VS_T_ID,HEADER_NO,TB_SC,P_ID,START_CK,RELIEF_CK,CG_CK,QUIT_CK,WLS,HOLD,INN2,BF,PA,AB,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,WP,BK,ERR,R,ER,P_WHIP_RT,P2_WHIP_RT,CB_WHIP_RT
20200628LGSK0,20200628,LG,SK,0,T,61101,1,0,0,0,W,0,21,92,25,24,3,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0.571428571,0.857142857
20200628LGSK0,20200628,SK,LG,0,B,61895,0,1,0,0, ,0,3,16,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
20200628LGSK0,20200628,SK,LG,0,B,63894,0,1,0,0, ,0,3,16,5,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,6,1.5
20200628LGSK0,20200628,LG,SK,0,T,66145,0,1,0,0, ,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200628LGSK0,20200628,SK,LG,0,B,66859,1,0,0,0,L,0,18,85,23,21,4,1,0,1,0,2,0,0,2,0,0,1,0,0,0,0,2,1,1.5,1,0.857142857
20200628LGSK0,20200628,LG,SK,0,T,69159,0,1,0,1, ,0,3,16,4,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.5
20200628LGSK0,20200628,LG,SK,0,T,76650,0,1,0,0, ,0,2,11,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200628NCOB0,20200628,OB,NC,0,B,50234,1,0,0,0,L,0,15,104,23,22,7,1,0,1,0,0,0,0,1,0,0,7,0,0,0,0,3,3,6,1.615384615,0.857142857
20200628NCOB0,20200628,OB,NC,0,B,62242,0,1,0,1, ,0,3,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200628NCOB0,20200628,OB,NC,0,B,65241,0,1,0,0, ,0,3,20,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20200628NCOB0,20200628,OB,NC,0,B,67263,0,1,0,0, ,0,3,20,5,5,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,3
20200628NCOB0,20200628,OB,NC,0,B,69205,0,1,0,0, ,0,3,14,5,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
20200628NCOB0,20200628,NC,OB,0,T,69940,1,0,0,0,W,0,21,97,28,26,4,0,0,0,0,0,0,0,2,0,0,6,0,1,0,0,0,0,1,0.5,1
20200628NCOB0,20200628,NC,OB,0,T,76118,0,1,0,1, ,0,3,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200628NCOB0,20200628,NC,OB,0,T,79358,0,1,0,0, ,0,3,13,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20200628SSLT0,20200628,SS,LT,0,T,61365,1,0,0,0,L,0,12,85,21,19,7,2,0,0,1,0,0,0,1,0,1,3,0,0,0,0,4,4,1.714285714,2.181818182,1.5
20200628SSLT0,20200628,SS,LT,0,T,61457,0,1,0,0, ,0,1,7,2,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,3,3,0
20200628SSLT0,20200628,LT,SS,0,B,62528,0,1,0,1, ,0,3,13,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20200628SSLT0,20200628,LT,SS,0,B,63512,0,1,0,0, ,0,3,6,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200628SSLT0,20200628,LT,SS,0,B,63543,0,1,0,0, ,0,3,11,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200628SSLT0,20200628,LT,SS,0,B,64021,1,0,0,0,W,0,18,68,22,22,4,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,3,3,3,0.461538462,1
20200628SSLT0,20200628,SS,LT,0,T,65496,0,1,0,1, ,0,3,15,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200628SSLT0,20200628,SS,LT,0,T,67443,0,1,0,0, ,0,3,12,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20200628SSLT0,20200628,SS,LT,0,T,68403,0,1,0,0, ,0,4,25,5,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.5
20200628SSLT0,20200628,SS,LT,0,T,99445,0,1,0,0, ,0,1,20,3,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,3,6,0
20200630KTLG0,20200630,LG,KT,0,B,50126,1,0,0,0, ,0,15,116,26,19,5,1,0,0,0,0,1,0,5,0,1,4,0,1,0,0,1,1,0.375,2,2.4
20200630KTLG0,20200630,LG,KT,0,B,62146,0,1,0,0, ,0,1,4,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,3,3
20200630KTLG0,20200630,KT,LG,0,T,64047,0,1,0,0, ,0,2,15,3,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.5,0
20200630KTLG0,20200630,KT,LG,0,T,65048,1,0,0,0, ,0,18,98,26,23,7,1,0,0,1,0,0,1,2,0,0,2,1,0,0,0,2,2,1.2,1.5,1.5
20200630KTLG0,20200630,KT,LG,0,T,65060,0,1,0,0, ,0,3,12,5,4,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1.5,2,0
20200630KTLG0,20200630,KT,LG,0,T,65062,0,1,0,1,L,0,1,10,2,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,3,0
20200630KTLG0,20200630,LG,KT,0,B,66145,0,1,0,0, ,0,2,13,4,3,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,3,0
20200630KTLG0,20200630,LG,KT,0,B,69159,0,1,0,0, ,0,4,21,6,4,1,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.75,0
20200630KTLG0,20200630,LG,KT,0,B,76650,0,1,0,0, ,0,2,31,5,4,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,4.5,1.5
20200630KTLG0,20200630,KT,LG,0,T,76757,0,1,0,0, ,0,6,14,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200630KTLG0,20200630,KT,LG,0,T,77563,0,1,0,0, ,0,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200630KTLG0,20200630,LG,KT,0,B,79140,0,1,0,1,W,0,6,20,6,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20200630KTLG0,20200630,LG,KT,0,B,79825,0,1,0,0, ,1,3,10,3,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
20200630LTNC0,20200630,NC,LT,0,B,50912,1,0,0,0, ,0,18,102,27,25,9,1,0,1,0,1,0,0,2,0,0,3,0,0,0,0,3,3,0,1.833333333,0.75
20200630LTNC0,20200630,LT,NC,0,T,60559,0,1,0,0, ,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200630LTNC0,20200630,LT,NC,0,T,62528,0,1,0,0, ,0,6,22,6,4,1,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0.5,0
20200630LTNC0,20200630,LT,NC,0,T,63512,0,1,0,0, ,0,1,22,4,3,2,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,3,3,0,3,3
20200630LTNC0,20200630,LT,NC,0,T,63543,0,1,0,0, ,0,5,29,8,7,2,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,3,3,0,1.8,3
20200630LTNC0,20200630,NC,LT,0,B,63959,0,1,0,0, ,0,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
20200630LTNC0,20200630,NC,LT,0,B,63991,0,1,0,0, ,0,1,11,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0
20200630LTNC0,20200630,LT,NC,0,T,64565,0,1,0,0, ,0,5,17,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0
20200630LTNC0,20200630,LT,NC,0,T,64596,0,1,0,0, ,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20200630LTNC0,20200630,NC,LT,0,B,64995,0,1,0,0, ,0,2,7,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1.5,3
20200630LTNC0,20200630,LT,NC,0,T,67591,0,1,0,1,W,0,4,17,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20200630LTNC0,20200630,NC,LT,0,B,69962,0,1,0,1, ,0,3,5,4,2,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1.5,1,0
20200630LTNC0,20200630,NC,LT,0,B,76118,0,1,0,0, ,0,6,18,7,3,0,0,0,0,0,0,1,0,3,1,0,0,2,0,0,0,0,0,1.5,1.5,0
20200630LTNC0,20200630,LT,NC,0,T,77591,0,1,0,0, ,0,1,4,3,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,6,3
20200630LTNC0,20200630,NC,LT,0,B,78352,0,1,0,0, ,0,3,25,7,6,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,3,4.5,3
20200630LTNC0,20200630,LT,NC,0,T,78536,1,0,0,0, ,0,7,42,9,8,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0.857142857,0
20200630LTNC0,20200630,LT,NC,0,T,79293,0,1,0,0, ,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200630LTNC0,20200630,NC,LT,0,B,79358,0,1,0,0,L,0,0,16,3,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0
20200630LTNC0,20200630,LT,NC,0,T,79545,0,1,0,0, ,0,2,13,5,5,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.5,4.5,6
20200630OBWO0,20200630,WO,OB,0,B,60336,0,1,0,0, ,0,3,15,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200630OBWO0,20200630,WO,OB,0,B,62360,0,1,0,0, ,0,3,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200630OBWO0,20200630,WO,OB,0,B,63348,0,1,0,1, ,0,3,23,6,5,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
20200630OBWO0,20200630,OB,WO,0,T,67263,0,1,0,0, ,0,3,11,4,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
20200630OBWO0,20200630,WO,OB,0,B,67603,1,0,0,0,W,0,18,87,23,22,5,2,0,0,0,0,0,0,0,0,1,5,1,0,0,0,1,1,0.6,0.8,1.5
20200630OBWO0,20200630,OB,WO,0,T,68200,0,1,0,1, ,0,6,47,13,12,6,3,0,0,0,0,0,0,1,0,0,4,0,0,0,0,3,3,3,0,6
20200630OBWO0,20200630,OB,WO,0,T,69205,0,1,0,0, ,0,0,12,3,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,3,0,0,0
20200630OBWO0,20200630,OB,WO,0,T,79229,1,0,0,0,L,0,15,93,22,20,6,1,0,0,1,0,0,1,1,0,0,5,0,0,0,1,4,3,1.5,1.5,0.428571429
20200630SKSS0,20200630,SK,SS,0,T,60841,1,0,0,0,L,0,14,102,23,19,4,1,0,0,1,0,0,0,2,0,2,8,0,0,0,0,2,2,1.8,1.285714286,3
20200630SKSS0,20200630,SK,SS,0,T,64893,0,1,0,0, ,0,3,9,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20200630SKSS0,20200630,SK,SS,0,T,65343,0,1,0,0, ,0,4,25,6,4,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1.5,0
20200630SKSS0,20200630,SS,SK,0,B,68403,0,1,0,0, ,1,3,9,4,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
20200630SKSS0,20200630,SS,SK,0,B,68419,1,0,0,0,W,0,18,108,23,22,4,1,0,0,0,1,0,0,1,0,0,6,1,0,0,1,0,0,0,0.833333333,0.375
20200630SKSS0,20200630,SS,SK,0,B,73117,0,1,0,0, ,1,3,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200630SKSS0,20200630,SS,SK,0,B,75421,0,1,0,1,S,0,3,11,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20200630SKSS0,20200630,SK,SS,0,T,79847,0,1,0,1, ,0,3,19,6,6,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,4.5,0
20200701HHHT0,20200701,HT,HH,0,B,50662,0,1,0,1,W,0,3,11,3,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
20200701HHHT0,20200701,HT,HH,0,B,62754,1,0,0,0, ,0,16,94,23,18,7,0,0,0,0,0,2,1,2,0,0,1,2,0,0,0,2,2,0.428571429,1.6875,2
20200701HHHT0,20200701,HT,HH,0,B,63628,0,1,0,0, ,0,6,22,8,7,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
20200701HHHT0,20200701,HH,HT,0,T,64760,0,1,0,0, ,1,2,18,4,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.5,0
20200701HHHT0,20200701,HH,HT,0,T,67703,0,1,0,1, ,0,1,10,4,3,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,9,9,3
20200701HHHT0,20200701,HH,HT,0,T,67737,0,1,0,0,L,0,2,18,6,4,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,3,3,6,3
20200701HHHT0,20200701,HT,HH,0,B,69620,0,1,0,0, ,0,0,13,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
20200701HHHT0,20200701,HH,HT,0,T,77318,1,0,0,0, ,0,21,95,26,25,5,0,0,0,0,1,0,0,0,0,1,7,0,0,0,0,1,1,1.5,0.714285714,1.5
20200701HHHT0,20200701,HT,HH,0,B,78247,0,1,0,0, ,0,2,13,3,2,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,1.5,1.5,0
20200701KTLG0,20200701,LG,KT,0,B,65117,0,1,0,0, ,0,6,30,10,10,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.75,0,6
20200701KTLG0,20200701,KT,LG,0,T,65516,1,0,0,0,W,0,18,89,24,20,4,0,0,0,0,0,0,1,3,0,0,3,1,0,1,0,1,1,0.5,0,0.75
20200701KTLG0,20200701,KT,LG,0,T,66039,0,1,0,0, ,0,0,27,6,4,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,4,0,0,0
20200701KTLG0,20200701,LG,KT,0,B,73801,0,1,0,1, ,0,3,9,3,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
20200701KTLG0,20200701,KT,LG,0,T,75258,0,1,0,0, ,0,3,13,4,4,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
20200701KTLG0,20200701,KT,LG,0,T,75342,0,1,0,1, ,0,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20200701KTLG0,20200701,LG,KT,0,B,76455,1,0,0,0,L,0,15,90,24,23,9,2,0,2,0,1,0,0,1,0,0,5,0,0,0,0,6,6,3,12,2.4
20200701KTLG0,20200701,KT,LG,0,T,77563,0,1,0,0, ,0,3,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200701KTLG0,20200701,LG,KT,0,B,79825,0,1,0,0, ,0,3,24,8,8,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0
20200701LTNC0,20200701,LT,NC,0,T,60559,0,1,0,0, ,0,3,17,5,3,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0
20200701LTNC0,20200701,NC,LT,0,B,63959,0,1,0,0, ,0,3,5,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20200701LTNC0,20200701,LT,NC,0,T,64596,0,1,0,1, ,0,3,14,4,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
20200701LTNC0,20200701,NC,LT,0,B,64995,0,1,0,0, ,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20200701LTNC0,20200701,NC,LT,0,B,65933,1,0,0,0,W,0,21,108,25,24,5,2,0,1,0,0,1,0,0,0,0,11,0,0,0,0,2,2,0.75,0.692307692,0.857142857
20200701LTNC0,20200701,NC,LT,0,B,69962,0,1,0,1, ,0,3,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200701LTNC0,20200701,LT,NC,0,T,76355,1,0,0,0,L,0,18,89,25,23,5,1,0,2,0,0,0,0,2,0,0,2,0,0,0,0,6,5,0,1.666666667,2.4
20200701OBWO0,20200701,WO,OB,0,B,61268,0,1,0,1, ,0,3,12,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20200701OBWO0,20200701,OB,WO,0,T,62242,0,1,0,0, ,0,3,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200701OBWO0,20200701,WO,OB,0,B,62363,1,0,0,0,L,0,5,60,17,15,11,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10,10,9,0,15
20200701OBWO0,20200701,WO,OB,0,B,63348,0,1,0,0, ,0,6,27,8,8,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
20200701OBWO0,20200701,OB,WO,0,T,65241,0,1,0,0, ,0,3,8,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.5
20200701OBWO0,20200701,OB,WO,0,T,66291,1,0,0,0,W,0,18,99,28,25,7,0,0,0,0,0,0,0,3,0,0,3,0,1,0,0,1,1,1.5,0,0.857142857
20200701OBWO0,20200701,WO,OB,0,B,67391,0,1,0,0, ,0,10,50,14,13,6,1,0,0,0,0,0,0,1,0,0,1,2,1,0,0,2,2,4.5,0,3
20200701OBWO0,20200701,WO,OB,0,B,68341,0,1,0,0, ,0,3,14,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
20200701OBWO0,20200701,OB,WO,0,T,77263,0,1,0,1, ,0,3,22,8,8,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,3,0,3
20200701SKSS0,20200701,SS,SK,0,B,50404,1,0,1,1,W,0,27,112,31,30,4,0,0,1,0,0,0,0,1,0,0,7,1,0,0,0,1,1,0,0.5,1.125
20200701SKSS0,20200701,SK,SS,0,T,62869,1,0,0,0,L,0,15,104,24,20,5,1,0,0,0,1,0,0,3,0,1,4,1,0,0,1,4,2,0.857142857,2.1,1.8
20200701SKSS0,20200701,SK,SS,0,T,64768,0,1,0,0, ,0,3,33,8,7,4,1,0,0,1,0,0,0,1,0,0,2,0,0,0,0,3,3,3,0,1.5
20200701SKSS0,20200701,SK,SS,0,T,67863,0,1,0,0, ,0,3,17,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20200701SKSS0,20200701,SK,SS,0,T,76858,0,1,0,1, ,0,3,14,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20200702HHHT0,20200702,HH,HT,0,T,50705,0,1,0,0, ,0,4,14,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20200702HHHT0,20200702,HH,HT,0,T,63464,0,1,0,0, ,0,1,13,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
20200702HHHT0,20200702,HT,HH,0,B,63638,0,1,0,0, ,0,3,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200702HHHT0,20200702,HH,HT,0,T,64554,0,1,0,1, ,0,3,23,5,4,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0
20200702HHHT0,20200702,HT,HH,0,B,65616,1,0,0,0,W,0,18,100,25,21,6,0,0,1,0,0,0,0,4,0,0,5,3,0,0,0,1,1,0,1.8,0.666666667
20200702HHHT0,20200702,HT,HH,0,B,66609,0,1,0,0, ,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20200702HHHT0,20200702,HT,HH,0,B,66663,0,1,0,0, ,0,2,29,5,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,1.5
20200702HHHT0,20200702,HT,HH,0,B,69620,0,1,0,1, ,0,3,20,5,4,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
20200702HHHT0,20200702,HH,HT,0,T,69744,1,0,0,0,L,0,16,107,28,26,10,3,0,0,0,0,0,0,2,0,0,2,0,0,0,0,6,6,3,2.307692308,2.4
20200702KTLG0,20200702,LG,KT,0,B,62146,0,1,0,0, ,0,1,8,2,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3
20200702KTLG0,20200702,KT,LG,0,T,64047,0,1,0,0, ,0,3,8,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
20200702KTLG0,20200702,KT,LG,0,T,65060,0,1,0,0,W,0,3,16,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3
20200702KTLG0,20200702,KT,LG,0,T,65062,0,1,0,1,S,0,3,12,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20200702KTLG0,20200702,LG,KT,0,B,66145,0,1,0,0, ,1,3,20,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
20200702KTLG0,20200702,KT,LG,0,T,67045,1,0,0,0, ,0,15,60,18,18,5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,3,0,1,1.2
20200702KTLG0,20200702,LG,KT,0,B,69103,1,0,0,0, ,0,18,106,25,23,8,0,0,2,0,1,0,0,1,0,1,4,2,0,0,0,2,2,0.75,1.5,1.714285714
20200702KTLG0,20200702,LG,KT,0,B,69159,0,1,0,0, ,0,3,16,4,4,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
20200702KTLG0,20200702,LG,KT,0,B,73801,0,1,0,1,L,0,2,16,4,3,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,4.5,4.5,0
20200702KTLG0,20200702,LG,KT,0,B,76650,0,1,0,0, ,0,3,17,5,5,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,2,6
20200702KTLG0,20200702,KT,LG,0,T,76757,0,1,0,0, ,0,6,15,5,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
20200702LTNC0,20200702,LT,NC,0,T,50558,1,0,0,0, ,0,14,105,22,22,7,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,5,2,1,1.5,5
20200702LTNC0,20200702,NC,LT,0,B,60263,1,0,0,0, ,0,16,94,25,22,7,0,0,1,0,0,0,1,2,0,0,4,0,1,0,0,4,4,1,1.4,0.857142857
20200702LTNC0,20200702,NC,LT,0,B,63991,0,1,0,0,W,0,5,33,8,5,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,1,1,3,0,0
20200702LTNC0,20200702,LT,NC,0,T,64565,0,1,0,0, ,0,3,19,6,6,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,6,9,3
20200702LTNC0,20200702,LT,NC,0,T,64596,0,1,0,0, ,0,2,8,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,0
20200702LTNC0,20200702,LT,NC,0,T,67591,0,1,0,1, ,0,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200702LTNC0,20200702,NC,LT,0,B,76118,0,1,0,1,S,0,5,28,6,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
20200702LTNC0,20200702,LT,NC,0,T,79293,0,1,0,0, ,0,1,11,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0
20200702LTNC0,20200702,NC,LT,0,B,79358,0,1,0,0, ,0,1,12,4,3,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2,0,9,0
20200702LTNC0,20200702,LT,NC,0,T,79545,0,1,0,0,L,0,3,23,6,5,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,3,3,0
20200702OBWO0,20200702,WO,OB,0,B,60336,0,1,0,0, ,0,4,36,8,4,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,2,2,6,5,3
20200702OBWO0,20200702,WO,OB,0,B,61268,0,1,0,0, ,0,6,25,8,7,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.5,1.5
20200702OBWO0,20200702,OB,WO,0,T,61643,0,1,0,0, ,0,4,40,10,8,4,1,0,1,0,0,0,0,2,0,0,1,0,0,0,0,4,4,0,4,6
20200702OBWO0,20200702,OB,WO,0,T,62242,0,1,0,1, ,0,6,27,8,7,3,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,2,2,0,6,6
20200702OBWO0,20200702,WO,OB,0,B,62360,0,1,0,0, ,0,6,43,11,9,3,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,2,1,2,1,6
20200702OBWO0,20200702,OB,WO,0,T,63292,1,0,0,0, ,0,9,73,19,16,7,2,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,3,2,0.75,6
20200702OBWO0,20200702,WO,OB,0,B,63342,0,1,0,1,S,0,3,26,5,5,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
20200702OBWO0,20200702,WO,OB,0,B,64051,0,1,0,0, ,1,3,19,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.5
20200702OBWO0,20200702,OB,WO,0,T,65241,0,1,0,0, ,0,5,23,7,6,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.2,0
20200702OBWO0,20200702,WO,OB,0,B,69360,1,0,0,0, ,0,2,24,7,5,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,3,0,6,0
20200702OBWO0,20200702,OB,WO,0,T,72447,0,1,0,0,L,0,0,4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
20200702OBWO0,20200702,WO,OB,0,B,76430,0,1,0,0,W,0,3,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
