G_ID,GDAY_DS,T_ID,VS_T_ID,TB_SC,WLS,INN2_teampit,BF,AB_pit,HIT_pit,H2_pit,H3_pit,HR_pit,SB_pit,BB_pit,KK_pit,GD_pit,R,ER_teampit,WLS_changed,INN2_sp,ER_sp,AB_bat,RBI,RUN,HIT_bat,H2_bat,H3_bat,HR_bat,SB_bat,BB_bat,KK_bat,GD_bat,ERR,LOB,ERA,AVG_bat,AVG_pit,OPS_bat,OPS_pit,wOBA_bat,wOBA_pit,FIP,WHIP,ISO,PE,3hal
20190818LTOB0,20190818,OB,LT,B,W,27,125,32,6,2,0,0,0,2,11,1,3,3,1,21,3,31,11,11,12,3,0,0,0,7,1,1,1,7,3.0,0.3870967741935484,0.1875,1.096774193548387,0.5,0.4381578947368421,0.21999999999999997,1.2222222222222223,0.8888888888888888,0.0967741935483871,0.9307692307692308,5
20190820OBNC0,20190820,OB,NC,T,L,24,109,29,8,2,0,1,0,2,2,1,3,3,0,18,3,31,2,2,4,0,0,2,0,0,3,0,0,2,3.375,0.12903225806451613,0.27586206896551724,0.45161290322580644,0.7931034482758621,0.19290322580645164,0.337741935483871,4.875,1.25,0.1935483870967742,0.3076923076923077,3
20190822OBSS0,20190822,OB,SS,T,W,27,139,31,4,0,0,0,0,3,7,0,1,1,1,18,1,41,13,13,15,3,1,3,0,7,5,1,0,8,1.0,0.36585365853658536,0.12903225806451613,1.2439024390243902,0.3548387096774194,0.49333333333333335,0.16558823529411765,2.4444444444444446,0.7777777777777778,0.34146341463414637,0.9941176470588236,5
20190823OBSS0,20190823,OB,SS,T,W,27,151,31,4,1,0,1,1,6,4,0,4,4,1,15,4,39,8,8,15,1,1,1,0,5,2,0,0,11,4.0,0.38461538461538464,0.12903225806451613,1.0512820512820513,0.5806451612903226,0.43454545454545457,0.25108108108108107,5.555555555555555,1.1111111111111112,0.15384615384615385,0.8,5
20190824OBHH0,20190824,OB,HH,T,W,27,167,34,10,4,0,0,0,1,4,2,3,3,1,18,3,44,11,13,16,4,1,2,2,6,6,0,1,10,3.0,0.36363636363636365,0.29411764705882354,1.1363636363636365,0.7352941176470589,0.46099999999999997,0.3174285714285714,2.4444444444444446,1.2222222222222223,0.2727272727272727,0.949438202247191,5
20190825OBHH0,20190825,OB,HH,T,W,27,121,27,2,0,1,0,1,1,9,1,2,2,1,24,2,35,3,3,12,5,0,0,0,0,7,2,0,5,2.0,0.34285714285714286,0.07407407407407407,0.8285714285714286,0.25925925925925924,0.35942857142857143,0.1142857142857143,1.3333333333333333,0.3333333333333333,0.14285714285714285,0.6923076923076923,5
20190827SKOB0,20190827,OB,SK,B,W,27,148,36,8,2,0,1,0,1,8,0,2,2,1,16,1,32,4,4,8,1,0,1,5,1,7,0,0,5,2.0,0.25,0.2222222222222222,0.65625,0.6111111111111112,0.2848484848484848,0.26432432432432434,3.0,1.0,0.125,0.8,4
20190828SKOB0,20190828,OB,SK,B,W,27,130,29,2,1,0,0,2,2,9,0,2,1,1,18,1,31,3,4,10,0,1,0,2,5,7,0,2,9,1.0,0.3225806451612903,0.06896551724137931,0.8709677419354839,0.2413793103448276,0.3633333333333333,0.11419354838709678,1.6666666666666667,0.4444444444444444,0.06451612903225806,0.8,3
20190829OBKT0,20190829,OB,KT,T,L,24,143,36,16,1,0,1,0,3,2,2,11,11,0,12,7,36,8,8,10,2,0,2,0,6,6,0,1,7,12.375,0.2777777777777778,0.4444444444444444,0.9444444444444444,1.0833333333333333,0.38619047619047614,0.458974358974359,5.25,2.375,0.2222222222222222,0.34594594594594597,3
20190830OBKT0,20190830,OB,KT,T,W,27,149,31,5,1,0,0,2,4,6,1,1,1,1,21,1,33,3,3,8,1,0,0,2,4,5,0,0,8,1.0,0.24242424242424243,0.16129032258064516,0.6363636363636364,0.4838709677419355,0.2772972972972973,0.21685714285714286,3.0,1.0,0.030303030303030304,0.9,3
20190831SSOB0,20190831,OB,SS,B,W,27,139,32,8,1,1,0,0,1,6,0,3,3,1,21,3,30,5,5,7,0,0,1,1,5,4,1,0,6,3.0,0.23333333333333334,0.25,0.7333333333333333,0.625,0.3111428571428571,0.27030303030303027,2.0,1.0,0.1,0.7352941176470589,3
20190901SSOB0,20190901,OB,SS,B,W,27,138,31,6,0,0,0,0,2,9,0,1,1,1,21,1,32,4,4,8,0,0,0,2,4,1,0,0,9,1.0,0.25,0.1935483870967742,0.625,0.45161290322580644,0.27444444444444444,0.20363636363636362,1.6666666666666667,0.8888888888888888,0.0,0.9411764705882353,3
20190903WOOB0,20190903,OB,WO,B,L,27,159,36,9,0,0,2,2,2,5,0,5,5,0,19,1,33,1,2,7,0,0,0,0,4,6,0,0,9,5.0,0.21212121212121213,0.25,0.5454545454545454,0.7222222222222222,0.242972972972973,0.31078947368421056,5.444444444444445,1.2222222222222223,0.0,0.13793103448275862,3
20190908OBLG0,20190908,OB,LG,T,L,24,124,32,8,1,0,1,0,2,6,1,2,2,0,18,2,30,1,1,8,1,0,0,0,3,5,0,1,8,2.25,0.26666666666666666,0.25,0.6666666666666666,0.6875,0.29000000000000004,0.29676470588235293,3.875,1.25,0.03333333333333333,0.2,3
20190911NCOB0,20190911,OB,NC,B,L,27,140,33,9,2,0,1,0,2,6,0,4,4,0,18,2,29,0,0,2,0,0,0,0,2,5,0,0,4,4.0,0.06896551724137931,0.2727272727272727,0.20689655172413793,0.7575757575757576,0.10193548387096775,0.32457142857142857,3.7777777777777777,1.2222222222222223,0.0,0.0,3
20190912HTOB0,20190912,OB,HT,B,W,27,123,32,3,1,0,0,0,1,5,0,0,0,1,18,0,33,5,5,11,2,0,0,0,0,4,2,2,4,0.0,0.3333333333333333,0.09375,0.7272727272727273,0.25,0.3196969696969697,0.11333333333333333,2.2222222222222223,0.4444444444444444,0.06060606060606061,1.0,2
20190913HTOB0,20190913,OB,HT,B,W,27,94,31,7,1,0,0,0,0,1,2,2,2,1,27,2,32,5,6,9,4,0,0,3,1,1,1,0,4,2.0,0.28125,0.22580645161290322,0.71875,0.4838709677419355,0.3096969696969697,0.21322580645161288,2.7777777777777777,0.7777777777777778,0.125,0.9,3
20190914OBSK0,20190914,OB,SK,T,L,25,152,41,18,1,0,1,1,4,7,1,7,7,0,16,4,38,6,6,12,3,0,0,0,7,5,0,1,13,7.56,0.3157894736842105,0.43902439024390244,0.8947368421052632,1.0731707317073171,0.37,0.45266666666666666,4.32,2.6399999999999997,0.07894736842105263,0.4235294117647059,3
20190915OBLG0,20190915,OB,LG,T,L,24,147,36,16,4,1,2,1,2,6,1,10,10,0,12,2,37,3,4,10,1,0,0,0,4,6,1,0,10,11.25,0.2702702702702703,0.4444444444444444,0.6756756756756757,1.2777777777777777,0.29365853658536584,0.5339473684210526,5.5,2.25,0.02702702702702703,0.13793103448275862,3
20190916WOOB0,20190916,OB,WO,B,L,27,138,37,11,2,0,1,3,2,9,0,6,6,0,22,6,33,2,3,6,0,0,0,2,3,5,1,0,6,6.0,0.18181818181818182,0.2972972972972973,0.45454545454545453,0.7837837837837838,0.20583333333333334,0.3369230769230769,3.111111111111111,1.4444444444444444,0.0,0.2,3
20190919OBSK1,20190919,OB,SK,T,W,27,165,35,9,1,0,1,0,3,10,1,4,4,1,15,3,37,6,6,11,0,1,1,1,5,4,0,0,10,4.0,0.2972972972972973,0.2571428571428571,0.8648648648648649,0.7142857142857143,0.3614285714285714,0.3071052631578947,3.2222222222222223,1.3333333333333333,0.13513513513513514,0.6923076923076923,3
20190919OBSK2,20190919,OB,SK,T,W,27,105,30,4,0,0,2,0,0,8,0,3,3,1,27,3,33,7,7,11,0,0,2,0,5,7,2,0,7,3.0,0.3333333333333333,0.13333333333333333,1.0,0.4666666666666667,0.41210526315789475,0.19933333333333333,4.111111111111111,0.4444444444444444,0.18181818181818182,0.8448275862068966,3
20190920HTOB0,20190920,OB,HT,B,W,27,140,32,7,0,0,1,1,1,6,0,2,2,1,23,1,34,4,6,9,0,0,0,3,1,7,0,0,5,2.0,0.2647058823529412,0.21875,0.5588235294117647,0.5625,0.24857142857142855,0.24636363636363634,3.4444444444444446,0.8888888888888888,0.0,0.9,3
20190921HTOB0,20190921,OB,HT,B,W,27,132,36,8,1,0,0,0,1,7,1,3,2,1,21,1,34,4,5,12,1,0,0,3,5,4,1,2,10,2.0,0.35294117647058826,0.2222222222222222,0.8823529411764706,0.5,0.3720512820512821,0.22135135135135134,1.7777777777777777,1.0,0.029411764705882353,0.7352941176470589,4
20190922LGOB0,20190922,OB,LG,B,L,30,182,41,11,1,0,1,2,2,11,0,6,5,0,18,2,39,3,3,10,3,0,0,0,7,7,1,1,12,4.5,0.2564102564102564,0.2682926829268293,0.7692307692307693,0.6829268292682927,0.32326086956521743,0.29674418604651165,2.7,1.3,0.07692307692307693,0.2,4
20190924OBNC0,20190924,OB,NC,T,D,36,210,50,14,1,1,1,2,4,6,0,7,5,0,18,3,50,7,7,15,1,1,2,1,2,7,0,1,10,3.75,0.3,0.28,0.82,0.76,0.3511538461538462,0.3248148148148149,4.083333333333333,1.5,0.18,0.5,4
20190925OBLT0,20190925,OB,LT,T,W,27,151,32,5,1,0,0,0,2,12,0,0,0,1,20,0,38,7,7,13,2,0,0,0,3,3,0,0,8,0.0,0.34210526315789475,0.15625,0.8157894736842105,0.40625,0.351219512195122,0.18264705882352938,1.0,0.7777777777777778,0.05263157894736842,1.0,4
20190926OBSS0,20190926,OB,SS,T,W,27,109,29,4,0,0,0,0,1,3,2,0,0,1,24,0,41,11,11,14,3,0,0,0,5,1,1,0,8,0.0,0.34146341463414637,0.13793103448275862,0.8780487804878049,0.3103448275862069,0.3706521739130435,0.14166666666666666,2.6666666666666665,0.5555555555555556,0.07317073170731707,1.0,3
20190928HHOB0,20190928,OB,HH,B,W,30,164,42,13,3,0,0,0,0,6,0,6,6,1,16,4,39,7,7,13,1,0,0,3,8,4,0,0,13,5.3999999999999995,0.3333333333333333,0.30952380952380953,0.8974358974358975,0.6904761904761905,0.37170212765957444,0.3026190476190476,1.8,1.3,0.02564102564102564,0.5764705882352941,3
20190929OBLG0,20190929,OB,LG,T,W,27,105,31,4,0,0,0,0,1,6,0,0,0,1,9,0,28,2,3,4,0,0,0,2,5,5,1,0,4,0.0,0.14285714285714285,0.12903225806451613,0.4642857142857143,0.2903225806451613,0.2124242424242424,0.1328125,2.0,0.5555555555555556,0.0,1.0,4
20191001NCOB0,20191001,OB,NC,B,W,27,164,43,17,2,0,0,1,2,7,1,5,5,1,10,2,40,5,6,15,1,1,0,0,1,6,0,0,11,5.0,0.375,0.3953488372093023,0.85,0.8837209302325582,0.36951219512195116,0.3837777777777778,2.111111111111111,2.111111111111111,0.075,0.5901639344262295,4
20200505OBLG0,20200505,OB,LG,T,L,24,146,30,10,6,1,1,1,6,6,1,8,8,0,18,3,30,2,2,6,1,0,1,0,3,9,1,0,5,9.0,0.2,0.3333333333333333,0.6333333333333333,1.2333333333333334,0.2727272727272727,0.4794444444444445,5.375,2.0,0.13333333333333333,0.058823529411764705,3
20200506OBLG0,20200506,OB,LG,T,W,27,136,33,6,0,0,0,1,3,6,1,2,1,1,19,1,35,5,5,12,1,0,1,0,1,3,2,1,5,1.0,0.34285714285714286,0.18181818181818182,0.8285714285714286,0.45454545454545453,0.36,0.20583333333333334,2.6666666666666665,1.0,0.11428571428571428,0.8620689655172413,4
20200507OBLG0,20200507,OB,LG,T,W,27,136,30,7,2,0,0,0,2,7,1,3,3,1,18,3,40,7,9,14,2,0,1,0,1,4,0,0,6,3.0,0.35,0.23333333333333334,0.85,0.6,0.36878048780487804,0.26156250000000003,2.111111111111111,1.0,0.125,0.9,4
20200508KTOB0,20200508,OB,KT,B,L,27,194,47,22,4,1,1,0,3,7,0,12,12,0,12,5,34,3,3,8,3,0,0,0,3,3,0,0,8,12.0,0.23529411764705882,0.46808510638297873,0.6470588235294118,1.1914893617021276,0.27918918918918917,0.5022000000000001,3.888888888888889,2.7777777777777777,0.08823529411764706,0.058823529411764705,4
20200510KTOB0,20200510,OB,KT,B,W,33,198,48,16,2,0,3,0,3,8,0,12,12,1,18,6,49,12,13,18,1,0,3,0,6,4,0,0,11,9.818181818181817,0.3673469387755102,0.3333333333333333,1.0612244897959184,0.9583333333333334,0.4394545454545455,0.4058823529411765,5.909090909090909,1.7272727272727273,0.20408163265306123,0.5399361022364217,5
20200512OBLT0,20200512,OB,LT,T,W,27,174,42,15,3,0,1,1,2,7,0,6,6,1,15,4,41,10,11,20,5,0,2,0,3,3,2,0,6,6.0,0.4878048780487805,0.35714285714285715,1.3170731707317074,0.9047619047619048,0.5497727272727273,0.38818181818181824,3.5555555555555554,1.8888888888888888,0.2682926829268293,0.7707006369426752,5
20200513OBLT0,20200513,OB,LT,T,L,24,163,35,12,4,0,1,1,9,5,1,10,7,0,15,2,35,9,9,9,1,0,3,0,7,5,0,2,6,7.875,0.2571428571428571,0.34285714285714286,1.0,1.1428571428571428,0.4011904761904762,0.4459090909090909,6.75,2.625,0.2857142857142857,0.44751381215469616,5
20200514OBLT0,20200514,OB,LT,T,W,27,165,34,9,3,0,1,0,3,8,0,4,4,1,18,2,39,6,7,13,5,0,2,2,4,8,0,0,10,4.0,0.3333333333333333,0.2647058823529412,1.0512820512820513,0.7941176470588235,0.4337209302325581,0.33594594594594596,3.6666666666666665,1.3333333333333333,0.28205128205128205,0.7538461538461538,6
20200515OBHT0,20200515,OB,HT,T,W,27,168,36,8,1,0,0,0,4,3,0,4,0,1,15,0,43,11,13,18,3,0,3,0,4,5,4,4,7,0.0,0.4186046511627907,0.2222222222222222,1.2093023255813953,0.5833333333333334,0.5010638297872341,0.2565,3.6666666666666665,1.3333333333333333,0.27906976744186046,0.9135135135135135,5
20200516OBHT0,20200516,OB,HT,T,L,24,176,38,16,6,0,2,0,5,3,1,13,13,0,12,8,35,4,4,9,2,1,1,0,3,10,1,0,7,14.625,0.2571428571428571,0.42105263157894735,0.8,1.2894736842105263,0.3363157894736842,0.5206976744186047,7.375,2.625,0.2,0.08648648648648649,5
20200517OBHT0,20200517,OB,HT,T,W,27,156,35,8,2,0,1,0,3,10,1,4,2,1,21,1,40,6,6,15,4,0,0,2,1,11,2,1,8,2.0,0.375,0.22857142857142856,0.875,0.6857142857142857,0.3795121951219512,0.29368421052631577,3.2222222222222223,1.2222222222222223,0.1,0.6923076923076923,5
20200519NCOB0,20200519,OB,NC,B,L,27,188,39,12,1,0,0,1,7,7,0,5,5,0,12,4,36,4,4,10,2,0,0,0,9,8,0,2,15,5.0,0.2777777777777778,0.3076923076923077,0.8611111111111112,0.8205128205128205,0.35266666666666663,0.34543478260869565,3.7777777777777777,2.111111111111111,0.05555555555555555,0.3902439024390244,5
20200520NCOB0,20200520,OB,NC,B,W,33,145,36,5,1,0,1,1,3,14,0,1,1,1,24,1,33,2,2,3,1,0,0,0,5,9,0,1,5,0.8181818181818182,0.09090909090909091,0.1388888888888889,0.36363636363636365,0.4722222222222222,0.17105263157894737,0.20794871794871794,2.4545454545454546,0.7272727272727273,0.030303030303030304,0.8,5
20200521NCOB0,20200521,OB,NC,B,L,27,169,44,19,3,0,2,1,4,4,1,12,12,0,18,2,35,5,6,11,0,1,0,0,4,2,1,0,7,12.0,0.3142857142857143,0.4318181818181818,0.8,1.1590909090909092,0.34051282051282056,0.4839583333333333,6.333333333333334,2.5555555555555554,0.05714285714285714,0.2,3
20200522OBSS0,20200522,OB,SS,T,W,27,162,35,12,1,0,1,0,4,4,1,7,7,1,17,4,37,11,12,15,2,0,1,0,10,6,2,0,11,7.0,0.40540540540540543,0.34285714285714286,1.2162162162162162,0.9142857142857143,0.4727659574468085,0.3853846153846154,4.888888888888889,1.7777777777777777,0.13513513513513514,0.7461139896373057,5
20200523OBSS0,20200523,OB,SS,T,W,27,168,37,10,4,0,4,0,3,5,0,6,5,1,18,3,37,10,10,13,3,0,3,0,6,9,0,1,8,5.0,0.35135135135135137,0.2702702702702703,1.1891891891891893,1.054054054054054,0.47627906976744194,0.43324999999999997,8.666666666666668,1.4444444444444444,0.32432432432432434,0.7352941176470589,4
20200524OBSS0,20200524,OB,SS,T,L,24,172,34,15,6,0,0,1,8,8,0,13,13,0,15,6,35,0,0,11,1,0,0,0,1,8,3,0,9,14.625,0.3142857142857143,0.4411764705882353,0.6857142857142857,1.2941176470588236,0.30166666666666664,0.5035714285714286,4.0,2.875,0.02857142857142857,0.0,4
20200526SKOB0,20200526,OB,SK,B,W,27,132,32,7,0,0,0,0,5,7,1,4,4,1,18,3,26,5,6,4,1,1,0,0,3,9,0,0,2,4.0,0.15384615384615385,0.21875,0.5384615384615384,0.59375,0.23241379310344826,0.2616216216216216,3.111111111111111,1.3333333333333333,0.11538461538461539,0.6923076923076923,4
20200527SKOB0,20200527,OB,SK,B,W,27,138,31,6,1,1,0,0,5,6,0,2,2,1,21,1,31,4,4,7,1,0,0,1,2,3,0,0,6,2.0,0.22580645161290322,0.1935483870967742,0.5483870967741935,0.6451612903225806,0.24212121212121213,0.27499999999999997,3.3333333333333335,1.2222222222222223,0.03225806451612903,0.8,4
20200528SKOB0,20200528,OB,SK,B,L,27,161,38,11,3,0,1,1,4,4,0,6,6,0,18,3,27,1,1,3,1,1,0,0,3,5,3,1,2,6.0,0.1111111111111111,0.2894736842105263,0.4444444444444444,0.8421052631578947,0.195,0.3547619047619048,4.888888888888889,1.6666666666666667,0.1111111111111111,0.02702702702702703,5
20200529LTOB0,20200529,OB,LT,B,W,27,148,34,10,1,0,0,1,4,7,3,2,2,1,18,2,28,4,4,5,1,0,1,1,3,6,0,0,4,2.0,0.17857142857142858,0.29411764705882354,0.6071428571428571,0.7352941176470589,0.26161290322580644,0.31684210526315787,2.7777777777777777,1.5555555555555556,0.14285714285714285,0.8,5
20200530LTOB0,20200530,OB,LT,B,W,33,151,42,11,2,0,0,0,4,3,2,4,4,1,23,3,37,5,5,11,1,0,1,1,6,4,3,0,7,3.272727272727273,0.2972972972972973,0.2619047619047619,0.8648648648648649,0.6666666666666666,0.3609302325581395,0.28934782608695647,3.5454545454545454,1.3636363636363635,0.10810810810810811,0.6097560975609756,6
20200531LTOB0,20200531,OB,LT,B,L,33,231,40,8,1,0,0,1,11,7,1,8,2,0,15,0,41,3,3,11,1,0,0,0,3,8,2,2,9,1.6363636363636365,0.2682926829268293,0.2,0.6341463414634146,0.7,0.2781818181818182,0.2958823529411765,4.7272727272727275,1.7272727272727273,0.024390243902439025,0.1232876712328767,4
20200602OBKT0,20200602,OB,KT,T,W,27,170,40,12,4,0,1,0,4,8,1,8,7,1,18,4,42,11,11,18,3,0,2,0,3,5,3,1,7,7.0,0.42857142857142855,0.3,1.1428571428571428,0.875,0.4811111111111111,0.36750000000000005,4.0,1.7777777777777777,0.21428571428571427,0.654054054054054,5
20200603OBKT0,20200603,OB,KT,T,L,24,148,39,14,4,0,2,0,1,3,0,7,4,0,15,4,32,2,2,6,2,0,0,0,4,4,1,1,7,4.5,0.1875,0.358974358974359,0.5625,1.0,0.24611111111111109,0.42725,5.875,1.875,0.0625,0.07547169811320754,5
20200604OBKT0,20200604,OB,KT,T,W,27,167,37,11,5,0,0,0,6,9,1,8,8,1,15,5,40,14,14,14,1,0,3,0,7,6,0,0,6,8.0,0.35,0.2972972972972973,1.125,0.8918918918918919,0.4531914893617021,0.3681395348837209,3.0,1.8888888888888888,0.25,0.7538461538461538,5
20200605HTOB0,20200605,OB,HT,B,W,27,158,32,5,2,0,0,1,5,12,0,1,0,1,18,0,30,5,5,7,2,0,0,0,1,4,1,1,2,0.0,0.23333333333333334,0.15625,0.5666666666666667,0.53125,0.247741935483871,0.23405405405405405,2.0,1.1111111111111112,0.06666666666666667,0.9615384615384616,6
20200606HTOB0,20200606,OB,HT,B,W,27,136,31,7,1,0,0,0,1,3,1,3,3,1,18,3,31,4,4,9,4,0,0,0,1,5,0,0,8,3.0,0.2903225806451613,0.22580645161290322,0.7419354838709677,0.5161290322580645,0.319375,0.22812499999999997,2.6666666666666665,0.8888888888888888,0.12903225806451613,0.64,6
20200607HTOB0,20200607,OB,HT,B,W,27,139,32,9,3,1,0,0,4,1,1,2,2,1,21,2,35,2,3,10,2,0,0,2,4,9,0,0,12,2.0,0.2857142857142857,0.28125,0.7428571428571429,0.84375,0.3184615384615384,0.35111111111111115,4.111111111111111,1.4444444444444444,0.05714285714285714,0.6923076923076923,7
20200609OBNC0,20200609,OB,NC,T,L,24,171,34,12,4,0,1,0,7,9,1,12,12,0,9,6,35,8,8,11,4,0,1,0,5,10,2,0,6,13.5,0.3142857142857143,0.35294117647058826,0.9714285714285714,1.1176470588235294,0.39925,0.44487804878048787,5.0,2.375,0.2,0.3076923076923077,6
20200610OBNC0,20200610,OB,NC,T,W,27,127,34,7,0,1,1,0,0,5,0,1,1,1,21,1,35,9,9,11,1,0,3,0,6,5,2,0,5,1.0,0.3142857142857143,0.20588235294117646,1.0857142857142856,0.5588235294117647,0.43756097560975615,0.24029411764705882,3.3333333333333335,0.7777777777777778,0.2857142857142857,0.9878048780487805,7
20200611OBNC0,20200611,OB,NC,T,L,24,127,37,14,4,0,1,0,0,5,0,7,7,0,17,7,37,4,5,11,3,0,1,0,3,10,1,0,8,7.875,0.2972972972972973,0.3783783783783784,0.8378378378378378,0.9459459459459459,0.35525,0.4105405405405405,3.375,1.75,0.16216216216216217,0.33783783783783783,6
20200612OBHH0,20200612,OB,HH,T,W,27,151,32,5,1,0,0,1,4,9,0,2,1,1,15,0,35,5,5,9,3,0,2,1,5,5,1,1,9,1.0,0.2571428571428571,0.15625,0.9142857142857143,0.46875,0.3755,0.21083333333333332,2.3333333333333335,1.0,0.2571428571428571,0.8620689655172413,6
20200613OBHH0,20200613,OB,HH,T,L,26,164,35,10,1,0,2,0,7,8,1,7,7,0,6,3,35,6,6,11,1,0,3,0,11,10,1,0,12,7.269230769230769,0.3142857142857143,0.2857142857142857,1.2285714285714286,0.9714285714285714,0.465,0.39357142857142857,6.576923076923077,1.9615384615384617,0.2857142857142857,0.4235294117647059,7
20200614OBHH0,20200614,OB,HH,T,L,24,114,28,7,2,0,1,0,3,7,0,3,3,0,14,3,37,2,2,9,1,0,0,0,2,6,0,0,10,3.375,0.24324324324324326,0.25,0.5675675675675675,0.7857142857142857,0.2505128205128205,0.33129032258064517,4.0,1.25,0.02702702702702703,0.3076923076923077,5
20200616SSOB0,20200616,OB,SS,B,L,27,151,32,8,3,0,0,0,4,11,1,4,3,0,18,3,30,3,3,6,1,0,0,2,11,5,2,0,12,3.0,0.2,0.25,0.8,0.71875,0.32463414634146337,0.3061111111111111,1.8888888888888888,1.3333333333333333,0.03333333333333333,0.36,5
20200617SSOB0,20200617,OB,SS,B,L,27,169,38,10,3,0,1,1,3,9,2,6,6,0,12,3,32,3,3,8,1,0,2,0,2,3,2,2,5,6.0,0.25,0.2631578947368421,0.78125,0.7631578947368421,0.33235294117647063,0.3248780487804878,3.4444444444444446,1.4444444444444444,0.21875,0.2,5
20200618SSOB0,20200618,OB,SS,B,W,27,133,29,6,1,0,0,1,4,1,4,3,1,1,21,1,36,7,7,12,1,0,1,2,4,4,1,2,9,1.0,0.3333333333333333,0.20689655172413793,0.8888888888888888,0.5862068965517241,0.37575,0.25696969696969696,4.111111111111111,1.1111111111111112,0.1111111111111111,0.8448275862068966,5
20200619OBLG0,20200619,OB,LG,T,W,27,188,42,15,2,0,0,0,6,10,0,10,9,1,11,7,46,17,18,20,3,1,0,0,9,5,1,1,13,9.0,0.43478260869565216,0.35714285714285715,1.173913043478261,0.9047619047619048,0.47054545454545454,0.3802083333333333,2.7777777777777777,2.3333333333333335,0.10869565217391304,0.7641509433962265,4
20200620OBLG0,20200620,OB,LG,T,W,27,150,33,8,1,0,0,1,1,6,2,2,2,1,18,0,36,8,8,11,5,1,1,1,4,9,1,0,5,2.0,0.3055555555555556,0.24242424242424243,1.0,0.5454545454545454,0.40975,0.24088235294117646,2.0,1.0,0.2777777777777778,0.9411764705882353,5
20200621OBLG0,20200621,OB,LG,T,W,27,124,35,9,2,0,0,0,0,6,1,1,1,1,24,1,36,3,3,8,3,0,0,1,9,7,1,1,15,1.0,0.2222222222222222,0.2571428571428571,0.7777777777777778,0.5714285714285714,0.3215555555555556,0.25057142857142856,1.6666666666666667,1.0,0.08333333333333333,0.9,4
20200623OBSK0,20200623,OB,SK,T,W,27,159,40,14,0,0,0,0,0,12,0,2,2,1,18,2,42,9,9,13,5,0,1,1,5,7,0,0,11,2.0,0.30952380952380953,0.35,0.9285714285714286,0.7,0.3857446808510639,0.3115,0.3333333333333335,1.5555555555555556,0.19047619047619047,0.9529411764705882,4
20200625OBSK1,20200625,OB,SK,T,W,27,151,39,14,1,1,1,0,3,4,1,6,6,1,7,6,45,12,14,18,1,1,4,0,8,3,0,0,12,6.0,0.4,0.358974358974359,1.3111111111111111,0.9487179487179487,0.5186792452830189,0.4011904761904762,4.555555555555555,1.8888888888888888,0.3333333333333333,0.8448275862068966,5
20200625OBSK2,20200625,OB,SK,T,L,24,182,33,10,1,0,1,1,8,6,0,7,6,0,16,4,31,0,0,4,0,0,0,0,2,9,0,2,6,6.75,0.12903225806451613,0.30303030303030304,0.3225806451612903,0.9696969696969697,0.1496969696969697,0.3904878048780488,6.125,2.25,0.0,0.0,4
20200626NCOB0,20200626,OB,NC,B,L,27,166,32,11,1,1,0,1,5,7,4,9,8,0,16,2,32,2,3,7,2,0,0,0,5,4,2,0,7,8.0,0.21875,0.34375,0.65625,0.9375,0.2821621621621622,0.38783783783783776,3.111111111111111,1.7777777777777777,0.0625,0.1,4
20200627NCOB0,20200627,OB,NC,B,W,27,123,33,6,1,0,2,0,2,7,0,3,3,1,22,3,33,11,12,13,1,0,2,0,5,4,1,0,4,3.0,0.3939393939393939,0.18181818181818182,1.1515151515151516,0.6363636363636364,0.4689473684210526,0.27199999999999996,5.0,0.8888888888888888,0.21212121212121213,0.9411764705882353,5
20200628NCOB0,20200628,OB,NC,B,L,27,166,38,12,1,0,3,0,2,8,0,5,5,0,15,3,33,0,0,5,0,0,0,0,2,7,0,0,8,5.0,0.15151515151515152,0.3157894736842105,0.36363636363636365,0.9473684210526315,0.16657142857142856,0.40175,6.222222222222222,1.5555555555555556,0.0,0.0,4
20200630OBWO0,20200630,OB,WO,T,L,24,163,35,14,6,0,0,1,4,9,0,11,10,0,15,3,33,2,2,7,2,0,1,0,2,5,1,0,6,11.25,0.21212121212121213,0.4,0.6363636363636364,1.0857142857142856,0.27371428571428574,0.44871794871794873,2.25,2.25,0.15151515151515152,0.032,5
20200701OBWO0,20200701,OB,WO,T,W,27,136,39,11,1,0,0,0,4,4,0,5,3,1,18,1,42,14,14,19,3,0,1,0,3,4,2,1,4,3.0,0.4523809523809524,0.28205128205128205,1.119047619047619,0.6923076923076923,0.47400000000000003,0.3006976744186046,3.4444444444444446,1.6666666666666667,0.14285714285714285,0.8868778280542986,5
20200702OBWO0,20200702,OB,WO,T,L,24,167,38,16,3,1,2,0,6,6,1,10,10,0,9,3,37,7,7,10,1,0,0,0,9,7,1,0,12,11.25,0.2702702702702703,0.42105263157894735,0.8108108108108109,1.2894736842105263,0.3367391304347826,0.5152272727272726,7.0,2.75,0.02702702702702703,0.3288590604026846,5
20200703HHOB0,20200703,OB,HH,B,W,27,152,32,5,1,0,0,1,4,10,0,1,1,1,21,1,28,2,2,7,1,0,1,0,6,5,1,0,9,1.0,0.25,0.15625,0.8571428571428571,0.46875,0.3517647058823529,0.21083333333333332,2.111111111111111,1.0,0.14285714285714285,0.8,5
