G_ID,GDAY_DS,T_ID,VS_T_ID,TB_SC,P_ID,START_CK,RELIEF_CK,INN2,BF,PA,AB,HIT,HR,KK,BB,R,ER,
20200826SKLT0,20200826,SK,LT,T,69839,1,0,11,69,19,13,2,0,2,6,1,1,
20200826SKLT0,20200826,SK,LT,T,64768,0,1,7,31,8,7,0,0,1,1,0,0,
20200826SKLT0,20200826,SK,LT,T,62056,0,1,3,12,3,3,0,0,1,0,0,0,
20200826SKLT0,20200826,SK,LT,T,61895,0,1,1,3,2,2,1,0,0,0,0,0,
20200826SKLT0,20200826,SK,LT,T,63894,0,1,2,25,5,3,1,0,0,2,2,2,
20200826SSLG0,20200826,SS,LG,B,No_Code,0,1,3,9,3,3,0,0,1,0,0,0,
20200826SSLG0,20200826,SS,LG,B,67421,0,1,3,22,8,7,4,2,0,1,4,4,
20200826SSLG0,20200826,SS,LG,B,68403,0,1,3,12,3,3,0,0,2,0,0,0,
20200826SSLG0,20200826,SS,LG,B,73117,0,1,3,12,3,3,0,0,1,0,0,0,
20200826SSLG0,20200826,SS,LG,B,60146,0,1,2,9,2,2,0,0,1,0,0,0,
20200826SSLG0,20200826,SS,LG,B,61457,0,1,1,7,2,2,1,0,1,0,0,0,
20200826SSLG0,20200826,SS,LG,B,65496,0,1,3,11,4,4,1,1,1,0,1,1,
20200826SSLG0,20200826,SS,LG,B,50449,1,0,9,56,14,12,4,1,0,2,3,3,
20200826WOKT0,20200826,WO,KT,T,66305,0,1,3,24,4,3,1,0,0,1,0,0,
20200826WOKT0,20200826,WO,KT,T,67391,1,0,9,47,10,9,0,0,1,1,0,0,
20200826WOKT0,20200826,WO,KT,T,67365,0,1,1,15,3,3,2,0,0,0,0,0,
20200826WOKT0,20200826,WO,KT,T,76430,0,1,2,15,3,2,0,0,1,1,0,0,
20200826WOKT0,20200826,WO,KT,T,63348,0,1,3,17,4,3,0,0,0,1,0,0,
20200826WOKT0,20200826,WO,KT,T,66018,0,1,0,11,2,2,2,1,0,0,2,2,
20200826WOKT0,20200826,WO,KT,T,74359,0,1,1,11,3,3,2,0,0,0,1,1,
20200826WOKT0,20200826,WO,KT,T,65398,0,1,2,10,2,2,0,0,0,0,0,0,
20200826WOKT0,20200826,WO,KT,T,64051,0,1,3,20,4,3,1,0,1,1,0,0,
20200826WOKT0,20200826,WO,KT,T,62937,0,1,0,8,3,1,1,0,0,1,2,2,
20200826WOKT0,20200826,WO,KT,T,63342,0,1,3,10,3,3,0,0,2,0,0,0,
20200826WOKT0,20200826,WO,KT,T,No_Code,0,1,1,22,3,2,1,0,1,1,1,1,
20200827HHSS0,20200827,HH,SS,B,69748,1,0,21,98,25,24,6,0,4,1,0,0,
20200827HHSS0,20200827,HH,SS,B,50705,0,1,3,17,5,5,2,0,2,0,0,0,
20200827HHSS0,20200827,HH,SS,B,79764,0,1,3,13,3,3,0,0,0,0,0,0,
20200827HTSK0,20200827,HT,SK,T,62754,1,0,17,96,27,25,9,1,4,1,4,4,
20200827HTSK0,20200827,HT,SK,T,66660,0,1,7,44,15,11,5,1,2,2,6,1,
20200827KTLG0,20200827,KT,LG,T,65060,0,1,3,11,3,3,0,0,1,0,0,0,
20200827KTLG0,20200827,KT,LG,T,65048,1,0,15,87,21,20,5,0,6,1,2,1,
20200827KTLG0,20200827,KT,LG,T,78517,0,1,6,24,7,6,1,0,0,1,0,0,
20200827LGKT0,20200827,LG,KT,B,50157,1,0,18,87,22,20,2,0,2,2,0,0,
20200827LGKT0,20200827,LG,KT,B,69159,0,1,4,31,7,4,0,0,1,3,0,0,
20200827LGKT0,20200827,LG,KT,B,67119,0,1,5,24,6,5,0,0,2,1,0,0,
20200827LTWO0,20200827,LT,WO,B,60559,0,1,4,7,3,3,0,0,0,0,0,0,
20200827LTWO0,20200827,LT,WO,B,73211,1,0,13,87,26,23,10,1,2,2,8,6,
20200827LTWO0,20200827,LT,WO,B,79293,0,1,2,8,4,4,2,2,0,0,2,2,
20200827LTWO0,20200827,LT,WO,B,76355,0,1,3,23,6,5,2,0,0,1,1,1,
20200827LTWO0,20200827,LT,WO,B,66557,0,1,3,25,5,4,1,0,0,1,0,0,
20200827LTWO0,20200827,LT,WO,B,64565,0,1,2,2,1,1,0,0,0,0,0,0,
20200827NCOB0,20200827,NC,OB,B,69962,1,0,15,84,22,21,8,0,2,1,2,2,
20200827NCOB0,20200827,NC,OB,B,78352,0,1,3,10,3,3,0,0,1,0,0,0,
20200827NCOB0,20200827,NC,OB,B,62655,0,1,1,11,3,2,1,0,0,1,0,0,
20200827NCOB0,20200827,NC,OB,B,63959,0,1,2,5,1,1,0,0,0,0,0,0,
20200827NCOB0,20200827,NC,OB,B,65643,0,1,3,20,4,4,1,0,0,0,0,0,
20200827NCOB0,20200827,NC,OB,B,75867,0,1,3,21,6,6,3,0,1,0,0,0,
20200827OBNC0,20200827,OB,NC,T,64805,1,0,10,90,21,18,9,1,2,3,7,7,
20200827OBNC0,20200827,OB,NC,T,69205,0,1,3,26,6,5,2,0,1,1,1,1,
20200827OBNC0,20200827,OB,NC,T,62951,0,1,3,14,3,3,1,0,1,0,0,0,
20200827OBNC0,20200827,OB,NC,T,No_Code,0,1,5,23,7,6,1,0,3,1,0,0,
20200827OBNC0,20200827,OB,NC,T,50262,0,1,3,10,3,3,0,0,2,0,0,0,
20200827SKHT0,20200827,SK,HT,B,60768,0,1,2,16,5,5,3,0,2,0,2,2,
20200827SKHT0,20200827,SK,HT,B,79847,0,1,3,14,3,3,0,0,1,0,0,0,
20200827SKHT0,20200827,SK,HT,B,62869,1,0,21,104,27,23,4,0,9,3,2,2,
20200827SKHT0,20200827,SK,HT,B,64893,0,1,1,5,2,2,1,0,0,0,0,0,
20200827SSHH0,20200827,SS,HH,T,61365,1,0,13,80,19,18,6,0,1,1,3,3,
20200827SSHH0,20200827,SS,HH,T,62920,0,1,2,19,5,3,1,0,1,2,1,1,
20200827SSHH0,20200827,SS,HH,T,65496,0,1,3,15,4,4,1,0,1,0,0,0,
20200827SSHH0,20200827,SS,HH,T,50464,0,1,6,32,10,8,3,0,0,1,3,3,
20200827WOLT0,20200827,WO,LT,T,65398,0,1,6,29,8,6,2,0,0,1,1,1,
20200827WOLT0,20200827,WO,LT,T,66305,0,1,3,33,8,7,4,0,2,1,3,3,
20200827WOLT0,20200827,WO,LT,T,67365,0,1,6,19,6,6,1,0,1,0,0,0,
20200827WOLT0,20200827,WO,LT,T,63348,0,1,6,33,7,6,0,0,1,1,0,0,
20200827WOLT0,20200827,WO,LT,T,62360,1,0,6,54,14,11,5,0,1,3,2,2,
20200828HTSK0,20200828,HT,SK,T,63950,0,1,1,4,1,1,0,0,0,0,0,0,
20200828HTSK0,20200828,HT,SK,T,66609,0,1,3,14,4,3,1,0,1,1,0,0,
20200828HTSK0,20200828,HT,SK,T,50662,0,1,3,28,5,4,1,0,0,1,0,0,
20200828HTSK0,20200828,HT,SK,T,64615,0,1,1,24,6,4,3,0,0,2,5,5,
20200828HTSK0,20200828,HT,SK,T,77637,1,0,18,96,24,18,4,0,9,4,1,0,
20200828HTSK0,20200828,HT,SK,T,69516,0,1,1,14,4,3,2,1,0,1,2,2,
20200828KTLG0,20200828,KT,LG,T,50030,1,0,18,87,22,22,5,0,4,0,3,3,
20200828KTLG0,20200828,KT,LG,T,65060,0,1,1,7,2,2,1,0,0,0,0,0,
20200828KTLG0,20200828,KT,LG,T,64047,0,1,3,11,4,3,0,0,0,1,1,1,
20200828KTLG0,20200828,KT,LG,T,75342,0,1,1,16,3,3,2,0,0,0,1,1,
20200828KTLG0,20200828,KT,LG,T,65062,0,1,4,20,7,5,2,0,2,1,0,0,
20200828KTLG0,20200828,KT,LG,T,76757,0,1,3,20,5,2,0,0,0,3,0,0,
20200828KTLG0,20200828,KT,LG,T,75340,0,1,2,16,4,3,2,0,0,0,1,1,
20200828LGKT0,20200828,LG,KT,B,68135,1,0,18,97,23,21,4,2,6,2,5,5,
20200828LGKT0,20200828,LG,KT,B,62146,0,1,1,7,2,2,1,0,1,0,0,0,
20200828LGKT0,20200828,LG,KT,B,73801,0,1,5,16,4,4,0,0,1,0,0,0,
20200828LGKT0,20200828,LG,KT,B,69134,0,1,1,14,3,1,0,0,1,2,0,0,
20200828LGKT0,20200828,LG,KT,B,66145,0,1,2,4,2,2,0,0,0,0,0,0,
20200828LGKT0,20200828,LG,KT,B,79140,0,1,3,10,3,3,0,0,2,0,0,0,
20200828LGKT0,20200828,LG,KT,B,76650,0,1,3,16,3,3,0,0,2,0,0,0,
20200828LTWO0,20200828,LT,WO,B,78536,0,1,2,14,4,4,2,0,1,0,0,0,
20200828LTWO0,20200828,LT,WO,B,64565,0,1,2,28,6,5,3,1,0,1,2,2,
20200828LTWO0,20200828,LT,WO,B,79293,0,1,1,3,1,1,0,0,0,0,0,0,
20200828LTWO0,20200828,LT,WO,B,69539,1,0,9,66,14,10,2,1,1,4,2,1,
20200828LTWO0,20200828,LT,WO,B,50556,0,1,1,14,3,3,2,0,1,0,2,2,
20200828LTWO0,20200828,LT,WO,B,63512,0,1,3,20,4,3,0,0,2,1,0,0,
20200828LTWO0,20200828,LT,WO,B,76225,0,1,6,33,6,6,0,0,1,0,0,0,
20200828LTWO0,20200828,LT,WO,B,63543,0,1,3,18,6,4,2,0,1,1,2,2,
20200828NCOB0,20200828,NC,OB,B,67954,1,0,9,57,19,17,8,4,0,2,6,6,
20200828NCOB0,20200828,NC,OB,B,64995,0,1,3,23,6,5,2,0,1,1,1,1,
20200828NCOB0,20200828,NC,OB,B,60339,0,1,9,67,14,13,4,0,3,1,0,0,
20200828NCOB0,20200828,NC,OB,B,69974,0,1,6,50,13,11,4,0,0,2,4,4,
20200828OBNC0,20200828,OB,NC,T,79229,1,0,21,100,27,25,6,1,4,2,2,2,
20200828OBNC0,20200828,OB,NC,T,50262,0,1,3,24,6,4,1,0,0,2,1,1,
20200828OBNC0,20200828,OB,NC,T,62242,0,1,3,21,6,6,3,0,0,0,1,1,
20200828SKHT0,20200828,SK,HT,B,50835,1,0,16,97,24,21,5,3,4,2,6,6,
20200828SKHT0,20200828,SK,HT,B,62056,0,1,0,20,3,2,2,0,0,1,1,1,
20200828SKHT0,20200828,SK,HT,B,50859,0,1,5,29,7,7,2,0,2,0,0,0,
20200828SKHT0,20200828,SK,HT,B,66859,0,1,3,32,7,7,4,1,1,0,4,4,
20200828SKHT0,20200828,SK,HT,B,65411,0,1,3,15,4,2,0,0,1,1,0,0,
20200828WOLT0,20200828,WO,LT,T,63342,0,1,1,2,1,1,0,0,0,0,0,0,
20200828WOLT0,20200828,WO,LT,T,62937,0,1,2,17,4,3,1,0,0,1,0,0,
20200828WOLT0,20200828,WO,LT,T,61268,0,1,6,20,6,5,1,0,0,1,0,0,
20200828WOLT0,20200828,WO,LT,T,66018,0,1,4,10,4,4,0,0,2,0,0,0,
20200828WOLT0,20200828,WO,LT,T,69399,1,0,14,80,25,24,10,2,1,1,4,4,
20200829HHLT0,20200829,HH,LT,T,73738,0,1,5,30,8,6,1,1,1,2,2,2,
20200829HHLT0,20200829,HH,LT,T,50705,0,1,3,12,5,5,2,1,1,0,1,1,
20200829HHLT0,20200829,HH,LT,T,69745,1,0,7,56,17,12,6,2,1,4,6,6,
20200829HHLT0,20200829,HH,LT,T,68701,0,1,1,8,2,2,1,0,0,0,0,0,
20200829HHLT0,20200829,HH,LT,T,67737,0,1,3,12,3,3,0,0,2,0,0,0,
20200829HHLT0,20200829,HH,LT,T,74857,0,1,3,14,4,4,1,0,0,0,0,0,
20200829HHLT0,20200829,HH,LT,T,67703,0,1,2,3,1,1,0,0,0,0,0,0,
20200829LGOB0,20200829,LG,OB,B,No_Code,0,1,9,44,12,11,3,0,0,1,1,1,
20200829LGOB0,20200829,LG,OB,B,61101,1,0,9,48,13,12,3,1,2,1,2,2,
20200829LGOB0,20200829,LG,OB,B,73801,0,1,2,9,3,3,1,0,0,0,0,0,
20200829LGOB0,20200829,LG,OB,B,76650,0,1,1,15,4,3,2,0,1,1,2,2,
20200829LGOB0,20200829,LG,OB,B,69134,0,1,3,12,3,3,2,0,0,0,0,0,
20200829LGOB0,20200829,LG,OB,B,67119,0,1,3,12,3,3,0,0,0,0,0,0,
20200829LTHH0,20200829,LT,HH,B,63512,0,1,2,21,6,6,4,0,2,0,2,2,
20200829LTHH0,20200829,LT,HH,B,63543,0,1,4,21,5,4,0,0,0,1,0,0,
20200829LTHH0,20200829,LT,HH,B,62528,0,1,3,11,4,4,1,0,0,0,0,0,
20200829LTHH0,20200829,LT,HH,B,50558,1,0,18,113,25,24,6,2,11,1,5,5,
20200829NCSK0,20200829,NC,SK,B,76118,0,1,2,5,2,2,0,0,0,0,0,0,
20200829NCSK0,20200829,NC,SK,B,No_Code,0,1,1,24,6,6,5,1,0,0,3,3,
20200829NCSK0,20200829,NC,SK,B,68900,0,1,3,15,5,5,2,0,0,0,0,0,
20200829NCSK0,20200829,NC,SK,B,69940,1,0,21,91,24,22,2,1,5,2,2,2,
20200829OBLG0,20200829,OB,LG,T,66291,0,1,3,9,3,3,0,0,0,0,0,0,
20200829OBLG0,20200829,OB,LG,T,65241,0,1,2,8,3,3,1,1,0,0,1,1,
20200829OBLG0,20200829,OB,LG,T,67266,0,1,4,20,6,6,2,1,2,0,2,2,
20200829OBLG0,20200829,OB,LG,T,76329,0,1,2,22,4,4,2,0,2,0,1,1,
20200829OBLG0,20200829,OB,LG,T,No_Code,0,1,4,31,7,7,3,0,2,0,1,1,
20200829OBLG0,20200829,OB,LG,T,67263,1,0,9,52,11,10,1,0,6,1,0,0,
20200829OBLG0,20200829,OB,LG,T,67246,0,1,3,12,4,4,1,0,1,0,0,0,
20200829SKNC0,20200829,SK,NC,T,60841,1,0,14,100,25,21,10,0,1,4,5,5,
20200829SKNC0,20200829,SK,NC,T,65411,0,1,4,18,5,5,1,1,2,0,1,1,
20200829SKNC0,20200829,SK,NC,T,64768,0,1,6,35,9,9,3,1,1,0,3,3,
20200829SSWO0,20200829,SS,WO,T,No_Code,0,1,3,12,3,3,0,0,0,0,0,0,
20200829SSWO0,20200829,SS,WO,T,75421,0,1,3,14,3,3,0,0,1,0,0,0,
20200829SSWO0,20200829,SS,WO,T,50404,1,0,20,92,28,23,8,0,2,3,4,4,
20200829SSWO0,20200829,SS,WO,T,67421,0,1,1,1,1,1,0,0,0,0,0,0,
20200829WOSS0,20200829,WO,SS,B,66018,0,1,2,4,2,2,0,0,0,0,0,0,
20200829WOSS0,20200829,WO,SS,B,63342,0,1,1,13,4,3,3,0,0,0,2,2,
20200829WOSS0,20200829,WO,SS,B,76430,0,1,2,6,2,2,0,0,1,0,0,0,
20200829WOSS0,20200829,WO,SS,B,64051,0,1,1,11,4,4,3,0,0,0,2,2,
20200829WOSS0,20200829,WO,SS,B,62363,1,0,21,108,28,26,4,0,9,2,1,1,
20200830HHLT0,20200830,HH,LT,T,69744,1,0,16,98,25,23,7,0,4,2,5,1,
20200830HHLT0,20200830,HH,LT,T,63464,0,1,3,15,4,4,1,0,0,0,0,0,
20200830HHLT0,20200830,HH,LT,T,63765,0,1,5,32,8,7,2,0,2,1,1,1,
20200830HTKT0,20200830,HT,KT,B,69516,0,1,7,26,9,8,1,0,1,1,0,0,
20200830HTKT0,20200830,HT,KT,B,69646,0,1,11,75,19,14,2,0,4,5,2,2,
20200830HTKT0,20200830,HT,KT,B,69620,1,0,9,76,18,12,4,1,2,5,6,5,
20200830HTKT1,20200830,HT,KT,B,63950,0,1,4,32,6,6,2,0,1,0,1,0,
20200830HTKT1,20200830,HT,KT,B,65665,0,1,1,9,2,2,1,0,1,0,0,0,
20200830HTKT1,20200830,HT,KT,B,78247,0,1,4,32,7,5,1,0,3,2,0,0,
20200830HTKT1,20200830,HT,KT,B,50662,0,1,3,13,3,3,0,0,1,0,0,0,
20200830HTKT1,20200830,HT,KT,B,65616,1,0,15,76,23,21,6,1,4,1,4,4,
20200830KTHT0,20200830,KT,HT,T,65060,0,1,1,2,1,1,0,0,0,0,0,0,
20200830KTHT0,20200830,KT,HT,T,65062,0,1,3,19,3,3,0,0,2,0,0,0,
20200830KTHT0,20200830,KT,HT,T,75342,0,1,3,14,4,3,0,0,1,1,0,0,
20200830KTHT0,20200830,KT,HT,T,64047,0,1,2,12,5,5,3,0,1,0,1,1,
20200830KTHT0,20200830,KT,HT,T,50040,1,0,18,102,27,21,7,0,4,3,4,4,
20200830KTHT1,20200830,KT,HT,T,69032,1,0,18,92,29,27,9,1,1,2,6,3,
20200830KTHT1,20200830,KT,HT,T,78517,0,1,5,31,8,6,1,0,0,2,1,1,
20200830KTHT1,20200830,KT,HT,T,76757,0,1,1,3,1,1,0,0,0,0,0,0,
20200830LGOB0,20200830,LG,OB,B,62146,0,1,2,4,2,2,1,0,0,0,0,0,
20200830LGOB0,20200830,LG,OB,B,73801,0,1,3,18,4,4,1,0,1,0,1,1,
20200830LGOB0,20200830,LG,OB,B,76650,0,1,0,4,2,1,1,0,0,1,0,0,
20200830LGOB0,20200830,LG,OB,B,69103,1,0,18,87,20,20,4,0,2,0,0,0,
20200830LGOB0,20200830,LG,OB,B,67119,0,1,4,13,4,4,0,0,2,0,0,0,
20200830LTHH0,20200830,LT,HH,B,50524,1,0,21,94,27,26,5,0,4,1,2,2,
20200830LTHH0,20200830,LT,HH,B,78536,0,1,3,18,5,4,1,0,1,1,0,0,
20200830LTHH0,20200830,LT,HH,B,62528,0,1,3,15,3,3,0,0,1,0,0,0,
20200830NCSK0,20200830,NC,SK,B,76118,0,1,3,13,4,4,1,0,1,0,0,0,
20200830NCSK0,20200830,NC,SK,B,65643,0,1,3,16,3,3,0,0,0,0,0,0,
20200830NCSK0,20200830,NC,SK,B,62655,0,1,2,11,2,2,0,0,2,0,0,0,
20200830NCSK0,20200830,NC,SK,B,63959,0,1,1,2,1,0,0,0,0,0,0,0,
20200830NCSK0,20200830,NC,SK,B,78352,0,1,3,18,5,4,1,0,2,1,0,0,
20200830NCSK0,20200830,NC,SK,B,68902,1,0,15,72,22,20,5,3,2,2,4,4,
20200830OBLG0,20200830,OB,LG,T,62951,0,1,3,23,5,4,1,1,0,1,1,1,
20200830OBLG0,20200830,OB,LG,T,62242,0,1,4,20,7,4,1,0,1,2,0,0,
20200830OBLG0,20200830,OB,LG,T,67246,0,1,3,17,5,5,2,0,1,0,1,1,
20200830OBLG0,20200830,OB,LG,T,50262,0,1,2,14,3,2,1,0,0,1,0,0,
20200830OBLG0,20200830,OB,LG,T,68200,1,0,12,88,17,15,3,0,4,2,2,2,
20200830SKNC0,20200830,SK,NC,T,64861,1,0,9,65,18,12,4,0,0,5,5,5,
20200830SKNC0,20200830,SK,NC,T,64893,0,1,2,11,2,2,1,0,0,0,0,0,
20200830SKNC0,20200830,SK,NC,T,61895,0,1,2,20,5,3,2,0,1,1,2,2,
20200830SKNC0,20200830,SK,NC,T,63894,0,1,2,12,4,2,0,0,0,2,0,0,
20200830SKNC0,20200830,SK,NC,T,76350,0,1,6,20,6,6,0,0,2,0,0,0,
20200830SKNC0,20200830,SK,NC,T,79847,0,1,3,11,3,3,0,0,2,0,0,0,
20200830SSWO0,20200830,SS,WO,T,69439,1,0,14,126,26,23,10,0,0,3,3,3,
20200830SSWO0,20200830,SS,WO,T,77927,0,1,3,23,4,4,0,0,3,0,0,0,
20200830SSWO0,20200830,SS,WO,T,68403,0,1,1,5,1,1,1,0,0,0,0,0,
20200830SSWO0,20200830,SS,WO,T,60146,0,1,2,6,2,2,0,0,0,0,0,0,
20200830SSWO0,20200830,SS,WO,T,73117,0,1,4,18,4,4,0,0,1,0,0,0,
20200830WOSS0,20200830,WO,SS,B,76430,0,1,4,24,4,4,0,0,1,0,0,0,
20200830WOSS0,20200830,WO,SS,B,67313,1,0,21,95,29,26,8,0,4,1,2,2,
20200830WOSS0,20200830,WO,SS,B,61268,0,1,2,12,4,4,2,0,0,0,0,0,
20200901HHOB0,20200901,HH,OB,T,67703,0,1,3,14,4,4,1,0,1,0,0,0,
20200901HHOB0,20200901,HH,OB,T,63464,0,1,3,16,4,3,0,0,0,1,0,0,
20200901HHOB0,20200901,HH,OB,T,77318,1,0,12,82,22,20,9,0,1,1,4,3,
20200901HHOB0,20200901,HH,OB,T,79764,0,1,3,12,3,3,0,0,1,0,0,0,
20200901HHOB0,20200901,HH,OB,T,67737,0,1,3,13,3,3,0,0,2,0,0,0,
20200901HTSS0,20200901,HT,SS,B,63628,0,1,3,21,5,4,1,0,0,1,0,0,
20200901HTSS0,20200901,HT,SS,B,50636,1,0,24,100,26,26,3,0,5,0,0,0,
20200901KTLT0,20200901,KT,LT,B,78517,0,1,3,14,3,3,0,0,1,0,0,0,
20200901KTLT0,20200901,KT,LT,B,65516,1,0,15,95,22,17,5,0,2,5,2,2,
20200901KTLT0,20200901,KT,LT,B,69054,0,1,3,16,3,2,0,0,0,1,0,0,
20200901KTLT0,20200901,KT,LT,B,68043,0,1,3,12,3,3,0,0,0,0,0,0,
20200901KTLT0,20200901,KT,LT,B,76757,0,1,3,16,4,4,1,0,0,0,0,0,
20200901LGSK0,20200901,LG,SK,T,69159,0,1,4,10,4,4,0,0,0,0,0,0,
20200901LGSK0,20200901,LG,SK,T,62146,0,1,1,12,3,2,1,0,0,1,0,0,
20200901LGSK0,20200901,LG,SK,T,73801,0,1,4,24,6,4,1,0,1,2,1,1,
20200901LGSK0,20200901,LG,SK,T,78148,1,0,15,107,26,22,8,0,5,3,4,4,
20200901LGSK0,20200901,LG,SK,T,79140,0,1,3,13,3,3,0,0,2,0,0,0,
20200901LTKT0,20200901,LT,KT,T,66557,0,1,1,7,2,2,1,0,0,0,1,1,
20200901LTKT0,20200901,LT,KT,T,64565,0,1,2,21,6,5,3,0,2,1,2,2,
20200901LTKT0,20200901,LT,KT,T,76225,0,1,3,14,4,4,1,0,1,0,0,0,
20200901LTKT0,20200901,LT,KT,T,60559,0,1,3,19,4,4,1,1,0,0,1,1,
20200901LTKT0,20200901,LT,KT,T,76355,0,1,2,9,4,4,2,1,1,0,2,2,
20200901LTKT0,20200901,LT,KT,T,79293,0,1,1,4,1,1,0,0,1,0,0,0,
20200901LTKT0,20200901,LT,KT,T,64021,1,0,12,89,20,17,6,0,2,2,5,2,
20200901NCWO0,20200901,NC,WO,T,50912,1,0,18,85,24,22,4,0,3,2,2,2,
20200901NCWO0,20200901,NC,WO,T,78352,0,1,2,16,3,3,1,0,1,0,0,0,
20200901NCWO0,20200901,NC,WO,T,76118,0,1,3,15,3,3,0,0,1,0,0,0,
20200901NCWO0,20200901,NC,WO,T,65643,0,1,3,16,4,4,1,0,1,0,0,0,
20200901NCWO0,20200901,NC,WO,T,63959,0,1,1,3,1,1,0,0,1,0,0,0,
20200901OBHH0,20200901,OB,HH,B,67266,0,1,3,13,3,3,0,0,0,0,0,0,
20200901OBHH0,20200901,OB,HH,B,69045,1,0,21,98,23,23,2,0,9,0,0,0,
20200901OBHH0,20200901,OB,HH,B,66291,0,1,3,14,3,3,1,0,0,0,0,0,
20200901SKLG0,20200901,SK,LG,B,76350,0,1,3,26,7,4,1,1,0,2,3,2,
20200901SKLG0,20200901,SK,LG,B,64768,0,1,8,34,10,10,2,0,4,0,0,0,
20200901SKLG0,20200901,SK,LG,B,76858,0,1,3,21,5,4,1,0,2,1,2,2,
20200901SKLG0,20200901,SK,LG,B,69839,1,0,8,59,14,11,3,1,4,3,4,4,
20200901SKLG0,20200901,SK,LG,B,62056,0,1,1,13,4,3,2,0,0,1,1,1,
20200901SKLG0,20200901,SK,LG,B,65411,0,1,3,31,7,4,1,0,0,2,2,1,
20200901SKLG0,20200901,SK,LG,B,60768,0,1,1,9,2,2,1,1,0,0,1,1,
20200901SSHT0,20200901,SS,HT,T,65496,0,1,3,25,6,4,1,0,1,2,0,0,
20200901SSHT0,20200901,SS,HT,T,No_Code,0,1,0,8,2,0,0,0,0,2,2,2,
20200901SSHT0,20200901,SS,HT,T,77927,0,1,3,18,5,3,1,1,1,2,2,2,
20200901SSHT0,20200901,SS,HT,T,60146,0,1,1,9,1,1,0,0,0,0,0,0,
20200901SSHT0,20200901,SS,HT,T,No_Code,0,1,3,28,5,3,0,0,0,2,0,0,
20200901SSHT0,20200901,SS,HT,T,68419,1,0,14,100,21,20,7,0,7,1,2,2,
20200901WONC0,20200901,WO,NC,B,66018,0,1,3,17,4,4,1,0,1,0,0,0,
20200901WONC0,20200901,WO,NC,B,74359,0,1,2,5,2,1,0,0,1,0,0,0,
20200901WONC0,20200901,WO,NC,B,67365,0,1,1,15,4,3,2,0,1,1,1,1,
20200901WONC0,20200901,WO,NC,B,64051,0,1,3,27,5,3,1,0,1,1,1,1,
20200901WONC0,20200901,WO,NC,B,63348,0,1,2,14,3,3,2,0,1,0,0,0,
20200901WONC0,20200901,WO,NC,B,62360,0,1,1,5,1,1,0,0,0,0,0,0,
20200901WONC0,20200901,WO,NC,B,67391,1,0,15,77,19,17,4,1,5,2,3,3,
20200902NCWO0,20200902,NC,WO,T,69962,1,0,11,75,19,15,4,0,2,4,3,2,
20200902NCWO0,20200902,NC,WO,T,64995,0,1,3,18,5,4,1,0,0,1,1,1,
20200902NCWO0,20200902,NC,WO,T,65639,0,1,1,20,5,3,2,0,1,2,2,2,
20200902NCWO0,20200902,NC,WO,T,75867,0,1,3,20,4,3,0,0,2,1,0,0,
20200902NCWO0,20200902,NC,WO,T,No_Code,0,1,3,16,4,3,0,0,2,1,0,0,
20200902NCWO0,20200902,NC,WO,T,60339,0,1,3,15,4,3,0,0,0,1,0,0,
20200902WONC0,20200902,WO,NC,B,No_Code,0,1,1,13,4,4,3,0,1,0,3,3,
20200902WONC0,20200902,WO,NC,B,65398,0,1,6,22,7,6,2,0,0,1,0,0,
20200902WONC0,20200902,WO,NC,B,69360,1,0,15,77,20,17,2,0,3,3,0,0,
20200902WONC0,20200902,WO,NC,B,76430,0,1,2,10,3,3,1,0,1,0,0,0,
20200902WONC0,20200902,WO,NC,B,63348,0,1,3,14,4,4,1,1,0,0,1,1,
20200903HHWO0,20200903,HH,WO,B,63765,0,1,2,6,1,1,0,0,0,0,0,0,
20200903HHWO0,20200903,HH,WO,B,50705,0,1,2,12,3,2,0,0,1,1,0,0,
20200903HHWO0,20200903,HH,WO,B,67703,0,1,2,13,3,3,1,0,1,0,0,0,
20200903HHWO0,20200903,HH,WO,B,63464,0,1,3,14,3,3,0,0,1,0,0,0,
20200903HHWO0,20200903,HH,WO,B,68701,0,1,1,10,2,1,0,0,0,1,0,0,
20200903HHWO0,20200903,HH,WO,B,69748,1,0,14,86,22,19,6,1,2,2,6,6,
20200903HHWO0,20200903,HH,WO,B,74857,0,1,3,27,6,5,2,0,3,1,0,0,
20200903HTLT0,20200903,HT,LT,T,50640,1,0,21,102,26,23,3,0,4,3,2,2,
20200903HTLT0,20200903,HT,LT,T,50662,0,1,3,15,4,4,2,0,1,0,1,1,
20200903HTLT0,20200903,HT,LT,T,66609,0,1,3,12,3,3,0,0,1,0,0,0,
20200903KTSK0,20200903,KT,SK,B,75342,0,1,3,15,3,3,0,0,0,0,0,0,
20200903KTSK0,20200903,KT,SK,B,78517,0,1,3,18,4,3,0,0,0,1,0,0,
20200903KTSK0,20200903,KT,SK,B,65060,0,1,3,7,4,4,2,0,0,0,0,0,
20200903KTSK0,20200903,KT,SK,B,50030,1,0,15,81,23,19,6,0,2,4,2,2,
20200903KTSK0,20200903,KT,SK,B,75340,0,1,3,5,3,3,0,0,0,0,0,0,
20200903LGNC0,20200903,LG,NC,B,67119,0,1,3,21,4,3,0,0,3,1,0,0,
20200903LGNC0,20200903,LG,NC,B,76650,0,1,2,14,3,2,0,0,1,1,0,0,
